,SEASON,TEAM,DRTG,ADJ_DRTG,OPP_TS,OPP_TSC,OPP_STOV
145,2002,ATL,104.8,104.8,0.5346990344,0.484017453,0.1047102353
146,2002,BOS,99.9,100.15,0.5147325524,0.4612237485,0.1160148499
147,2002,CHI,106.2,106.15,0.5404514636,0.4887112863,0.1058706414
148,2002,CHO,101.8,101.65,0.5117017962,0.465164825,0.1000440462
149,2002,CLE,107,108.35,0.5344281454,0.4905256056,0.08950101531
150,2002,DAL,106,105.25,0.5299566306,0.4867175486,0.08883814049
151,2002,DEN,106.6,106.7,0.53692459,0.4867140864,0.1031622159
152,2002,DET,100.9,101.3,0.5155285941,0.4612411046,0.117698724
153,2002,GSW,107.1,106.75,0.5330474268,0.4873154982,0.09384460141
154,2002,HOU,106.9,106.95,0.5252914699,0.4846737798,0.08380418283
155,2002,IND,102.4,102.3,0.5135404449,0.4639941479,0.1067821592
156,2002,LAC,104.7,103.9,0.5152590935,0.4704888214,0.09515693051
157,2002,LAL,100.4,100.3,0.5020367605,0.4561741876,0.1005374134
158,2002,MEM,104.7,104.1,0.5240476278,0.4746263403,0.1041267273
159,2002,MIA,99,99.4,0.5042356907,0.4550412264,0.1081099062
160,2002,MIL,105.6,106.45,0.5196149118,0.4752427806,0.09336729136
161,2002,MIN,104.1,103.35,0.5234501405,0.4773970575,0.0964670442
162,2002,NJN,98.1,98.3,0.5032268388,0.44898639,0.120806443
163,2002,NYK,104.6,104.4,0.5247848924,0.4764433664,0.1014633206
164,2002,ORL,104.1,104.35,0.5262536399,0.474585038,0.1088711142
165,2002,PHI,98.7,98.7,0.502666257,0.4527978335,0.1101339712
166,2002,PHX,102.6,101.9,0.5204855923,0.4692060398,0.1092900518
167,2002,POR,102.6,101.95,0.5269484743,0.4757043894,0.1077225397
168,2002,SAC,99.7,99.3,0.5044291339,0.457328292,0.1029913142
169,2002,SAS,98.5,98.35,0.4947716705,0.4482249736,0.1038467281
170,2002,SEA,104.1,103.3,0.5235722106,0.4746734863,0.1030154955
171,2002,TOR,101.7,102.05,0.5175371555,0.462482987,0.1190404188
172,2002,UTA,102.9,102.45,0.5390183479,0.4758638534,0.1327154691
173,2002,WAS,104.5,105.1,0.5256166673,0.4768749012,0.102210802
174,2003,ATL,104.2,104.65,0.5136186571,0.4733513703,0.08506849104
175,2003,BOS,100.5,100.85,0.5179205534,0.4623749994,0.1201309631
176,2003,CHI,104.2,104.6,0.5213865694,0.4734975238,0.1011389568
177,2003,CLE,105.1,105.35,0.533600606,0.4869297796,0.09584713927
178,2003,DAL,101,100.35,0.514834298,0.4668615611,0.1027558079
179,2003,DEN,100.1,99.8,0.5326564801,0.4704404514,0.1322505931
180,2003,DET,98.2,98.4,0.5061384243,0.4527821859,0.1178408515
181,2003,GSW,107.7,107.75,0.5247801522,0.4793993199,0.0946618619
182,2003,HOU,100.9,100.55,0.5061403039,0.4615037447,0.09671982021
183,2003,IND,99.6,100.25,0.5057834026,0.4530881503,0.1163024286
184,2003,LAC,105.1,105.05,0.525366206,0.476943287,0.1015276244
185,2003,LAL,103.4,103.1,0.5244978809,0.4744721136,0.1054345784
186,2003,MEM,105.9,105.7,0.5289202854,0.4769956435,0.1088576859
187,2003,MIA,101.2,101.7,0.5199614823,0.4675449548,0.1121101339
188,2003,MIL,106.9,107.75,0.5375001981,0.4852638156,0.1076453278
189,2003,MIN,102.5,102.8,0.5122348424,0.4654362194,0.1005478754
190,2003,NJN,96.6,96.95,0.505260395,0.4470225108,0.1302795337
191,2003,NOH,100,100.65,0.5109300747,0.4609824819,0.1083503055
192,2003,NYK,104.6,104.8,0.5354753242,0.4810547356,0.1131276435
193,2003,ORL,103.7,104.55,0.5343799682,0.4780727747,0.1177795443
194,2003,PHI,100.6,100.4,0.5340019839,0.4752096513,0.1237187259
195,2003,PHX,101.3,101.1,0.5155112892,0.4606049211,0.1192049099
196,2003,POR,101.5,101.3,0.5219423491,0.4670751702,0.1174696972
197,2003,SAC,97.8,97.2,0.4887785606,0.4432760993,0.1026503828
198,2003,SAS,98.1,98,0.4962985183,0.445739138,0.1134281827
199,2003,SEA,102.6,102.35,0.5235120217,0.4749951025,0.1021419358
200,2003,TOR,105.6,106.25,0.5320433038,0.4823592926,0.1030020815
201,2003,UTA,101.1,101.35,0.5190069311,0.460896305,0.1260817789
202,2003,WAS,102.6,103.65,0.519842423,0.466914046,0.1133578599
203,2004,ATL,103.9,103.95,0.5222382536,0.4759023805,0.09736423896
204,2004,BOS,102.2,103.35,0.5234572204,0.4648496302,0.1260785991
205,2004,CHI,102.1,102.45,0.5184498639,0.468434776,0.1067706551
206,2004,CLE,103.1,103.85,0.5130589684,0.4697994627,0.09208079009
207,2004,DAL,105.9,105.8,0.537442756,0.4914697694,0.09354184013
208,2004,DEN,101.4,101.05,0.5220638873,0.4655832192,0.1213116491
209,2004,DET,93.9,94.35,0.4838777454,0.4295466415,0.1264847602
210,2004,GSW,102.6,102,0.5170355466,0.4668160349,0.1075788062
211,2004,HOU,97.8,96.75,0.4948215079,0.4481376838,0.104172949
212,2004,IND,96.2,95.7,0.5035140562,0.4461743772,0.1285140562
213,2004,LAC,106.6,106,0.5356457204,0.4887316373,0.09599150015
214,2004,LAL,100.1,99.45,0.515180913,0.4620996969,0.114869619
215,2004,MEM,100.8,100.15,0.5156083244,0.4601190476,0.1205976521
216,2004,MIA,100.3,100.4,0.5161312947,0.4618426007,0.1175480432
217,2004,MIL,103.5,104.6,0.525295016,0.4749118499,0.1060895115
218,2004,MIN,98.5,97.9,0.4896137261,0.4439556859,0.1028436883
219,2004,NJN,96.4,96.6,0.506247186,0.4496263528,0.1259286357
220,2004,NOH,100.6,101.95,0.5185780233,0.4626970451,0.1207722823
221,2004,NYK,101.3,102.65,0.5137656751,0.4642734239,0.1066015168
222,2004,ORL,108.8,109.3,0.5403512707,0.492209699,0.09780703585
223,2004,PHI,100.4,100.8,0.5122854602,0.4584678436,0.1173858043
224,2004,PHX,104.2,103.7,0.5288517266,0.4769586786,0.108799882
225,2004,POR,103.5,102.75,0.5182087453,0.4684015239,0.1063344562
226,2004,SAC,103.2,102.6,0.5206926991,0.4714829791,0.104372209
227,2004,SAS,93.1,92.55,0.4798343186,0.4307163269,0.1140379145
228,2004,SEA,106.4,105.85,0.5333815967,0.4822918973,0.1059310756
229,2004,TOR,98.8,98.55,0.4988857096,0.4480368659,0.1134925439
230,2004,UTA,101.3,100.85,0.5303915586,0.4689146068,0.1311047917
231,2004,WAS,102.9,103.2,0.5281513249,0.4736712307,0.115016684
232,2005,ATL,109,108.75,0.5643709357,0.5100913198,0.1064115655
233,2005,BOS,105.1,105.25,0.5325273088,0.4783224031,0.1133229497
234,2005,CHA,106,106.1,0.5472877961,0.4887759908,0.1197108829
235,2005,CHI,99.1,99.5,0.5063341356,0.4521622068,0.1198064055
236,2005,CLE,104.7,105.2,0.5315301893,0.4785158631,0.1107890674
237,2005,DAL,102.6,102.7,0.5188252342,0.4733822427,0.09599640079
238,2005,DEN,102.6,102.2,0.5281299378,0.4736845847,0.114940099
239,2005,DET,99.6,99.25,0.5035971223,0.4546581387,0.1076390796
240,2005,GSW,105.5,105.35,0.5331808547,0.4783535062,0.1146168008
241,2005,HOU,100.1,99.75,0.5075441526,0.4608001936,0.1014408407
242,2005,IND,102.7,103.6,0.5214480317,0.4719311994,0.1049238372
243,2005,LAC,104.5,104.2,0.5263409987,0.4787004903,0.09952049217
244,2005,LAL,109.6,109.5,0.536023781,0.4949166868,0.08305861418
245,2005,MEM,101.5,100.95,0.5208565662,0.4642906846,0.1218329021
246,2005,MIA,102.2,102.85,0.5096834625,0.4637565231,0.09903243868
247,2005,MIL,108.1,108.55,0.5429669331,0.4954374898,0.09593428898
248,2005,MIN,105,104.9,0.5138607612,0.473280686,0.0857420899
249,2005,NJN,101.6,101.35,0.5305148759,0.4722466021,0.1233852684
250,2005,NOH,105.9,105.55,0.541431392,0.4851530289,0.1160012609
251,2005,NYK,107.2,107.35,0.5487801604,0.4952659912,0.1080513707
252,2005,ORL,105.7,105.45,0.5320994205,0.4838425355,0.09973675618
253,2005,PHI,102.5,102.8,0.5366626647,0.4809951413,0.1157340659
254,2005,PHX,105.7,105.05,0.5123397048,0.4717086211,0.08613597871
255,2005,POR,106.1,105.6,0.5191054851,0.4718941304,0.1000464968
256,2005,SAC,106.5,105.7,0.5320834569,0.4830155762,0.101586539
257,2005,SAS,97.8,97.5,0.5019946809,0.4513525631,0.1122007979
258,2005,SEA,108,107.2,0.5415796495,0.493120579,0.09827022535
259,2005,TOR,107.2,107.25,0.542450983,0.4909849237,0.1048220766
260,2005,UTA,107.3,106.8,0.5590747471,0.4984175633,0.1216995311
261,2005,WAS,105.9,106.25,0.540889917,0.4857266395,0.1135685651
262,2006,ATL,110.1,109.85,0.5592054227,0.5038150646,0.1099418458
263,2006,BOS,105.6,105.75,0.5408268241,0.4843815305,0.116530648
264,2006,CHA,105.6,105.55,0.557791276,0.4936762649,0.1298725819
265,2006,CHI,102.7,102.75,0.5240257383,0.4670202141,0.1220622202
266,2006,CLE,104.4,104.65,0.5320640192,0.4829643722,0.1016630828
267,2006,DAL,103.2,103.15,0.5248448572,0.4774344654,0.09930240746
268,2006,DEN,104.1,104.1,0.5341246291,0.4777870914,0.1179134781
269,2006,DET,101.7,102.4,0.5143380246,0.4645125947,0.1072638942
270,2006,GSW,104.9,104.95,0.5361998774,0.4780294467,0.1216879653
271,2006,HOU,102.1,102.05,0.5184566999,0.4700240108,0.1030430105
272,2006,IND,101,100.45,0.5090143582,0.4608204853,0.1045827486
273,2006,LAC,102.2,101.85,0.516194865,0.4694085249,0.09967083608
274,2006,LAL,104.2,104.05,0.5312707188,0.4792526817,0.1085398978
275,2006,MEM,100.4,100.15,0.5162613428,0.4597894918,0.1228210996
276,2006,MIA,103.4,103.5,0.5244354693,0.4768006278,0.0999051567
277,2006,MIL,105.9,106.3,0.5500673247,0.4966737261,0.1075023618
278,2006,MIN,103.5,103.75,0.5196542498,0.4695559405,0.1066929518
279,2006,NJN,100.9,100.5,0.5260213657,0.4706237395,0.1177110748
280,2006,NOK,105.1,105.2,0.5466972293,0.4884058115,0.119350377
281,2006,NYK,109.3,108.7,0.5615285496,0.5080022343,0.1053662989
282,2006,ORL,106.6,106.75,0.5367955922,0.4857220426,0.1051497463
283,2006,PHI,106.5,106.05,0.5445185007,0.4867664224,0.1186443344
284,2006,PHX,104.7,104.9,0.5268295,0.4787272702,0.1004794017
285,2006,POR,110.3,109.95,0.5491031769,0.4983774907,0.1017816559
286,2006,SAC,103.5,103.65,0.5279146445,0.4761882029,0.1086260459
287,2006,SAS,98.7,99,0.5011513122,0.4518094727,0.1092093956
288,2006,SEA,112.7,113.15,0.5705569173,0.5163263846,0.1050314963
289,2006,TOR,111.2,111.25,0.5729650741,0.5144420005,0.1137602948
290,2006,UTA,105.1,104.95,0.5437696522,0.4851121818,0.12091527
291,2006,WAS,105.8,106.35,0.548916922,0.4883241365,0.1240831263
292,2007,ATL,107,107.1,0.5487108355,0.4909595308,0.1176294604
293,2007,BOS,105.8,106.65,0.5511050547,0.4913979689,0.1215045432
294,2007,CHA,106.3,106.8,0.549564717,0.4895725555,0.1225398787
295,2007,CHI,98.8,98.8,0.5200639579,0.4555440223,0.1416327127
296,2007,CLE,100.6,100.6,0.5248483312,0.4667264469,0.1245309426
297,2007,DAL,102.1,102.25,0.5272282304,0.4736065051,0.1132199932
298,2007,DEN,105.1,105.15,0.5353860873,0.4802502315,0.1148065158
299,2007,DET,102.6,102.2,0.5215634021,0.4671465293,0.1164878027
300,2007,GSW,106.5,106.45,0.5523444865,0.4845025516,0.1400238961
301,2007,HOU,99.7,98.5,0.5116483814,0.45982958,0.1126913179
302,2007,IND,104.4,104.35,0.5408430694,0.4787515303,0.1296947062
303,2007,LAC,104.2,104.15,0.5340530841,0.4823440415,0.1072036517
304,2007,LAL,107.5,107.35,0.5478177731,0.4944145153,0.108013127
305,2007,MEM,110.9,110.55,0.5690624545,0.5101576925,0.1154638317
306,2007,MIA,104.6,104.95,0.5283133895,0.476163848,0.1095201614
307,2007,MIL,110.3,110.1,0.5611791142,0.5018849365,0.1181429714
308,2007,MIN,106.5,106.35,0.5406384532,0.488164197,0.1074930453
309,2007,NJN,105.1,105.7,0.5396983472,0.4816720903,0.1204683811
310,2007,NOK,105.4,105.05,0.5388351091,0.4827701621,0.1161317568
311,2007,NYK,107.4,107.7,0.5481386735,0.4967759075,0.1033922243
312,2007,ORL,103.3,103.85,0.5341045173,0.4757477889,0.1226631628
313,2007,PHI,105.6,105.7,0.5414941004,0.4819160016,0.1236275588
314,2007,PHX,105.5,105.45,0.532470745,0.4804451206,0.1082862999
315,2007,POR,108.6,107.75,0.5571682677,0.5017360852,0.110480757
316,2007,SAC,106.7,105.8,0.5558698169,0.4960322119,0.1206324984
317,2007,SAS,99.4,99.15,0.5105284398,0.4594733098,0.1111166393
318,2007,SEA,108.9,108.45,0.5576096692,0.5017655045,0.1112953445
319,2007,TOR,104.4,104.95,0.5431916748,0.4851709272,0.1195882612
320,2007,UTA,105.6,104.95,0.5534522499,0.4913743657,0.1263352113
321,2007,WAS,109.1,109.25,0.5623842266,0.5026165523,0.118913064
322,2008,ATL,107.3,107.45,0.5405302112,0.4935073373,0.09528302881
323,2008,BOS,98.1,98.5,0.5077214252,0.4498505359,0.1286447047
324,2008,CHA,108.2,108.35,0.5465981853,0.4935982948,0.1073745413
325,2008,CHI,106,106.05,0.5446862332,0.4895083277,0.1127210762
326,2008,CLE,105.4,105,0.5379231771,0.4881951796,0.1018608941
327,2008,DAL,104.7,104.25,0.5237897273,0.4800975095,0.0910069661
328,2008,DEN,105.5,105.35,0.5350614741,0.4838716797,0.1057920862
329,2008,DET,101.5,101.4,0.5172500728,0.4670143455,0.1075678462
330,2008,GSW,108.5,107.9,0.5546770889,0.4949901934,0.1205819759
331,2008,HOU,100.5,100.3,0.5075128307,0.4601111046,0.1030223475
332,2008,IND,106.3,106.55,0.5475220225,0.4904141679,0.1164482154
333,2008,LAC,107.4,107.3,0.5458204693,0.4942606605,0.1043170395
334,2008,LAL,104.3,104.15,0.5258993899,0.4797454907,0.09620496721
335,2008,MEM,110.2,110.05,0.5573471142,0.5079359929,0.09727824375
336,2008,MIA,108.8,109.2,0.5538145667,0.5019465733,0.1033336935
337,2008,MIL,111.1,111.25,0.5677608328,0.5144263974,0.1036774857
338,2008,MIN,110,109.45,0.5613101829,0.511077506,0.09828778664
339,2008,NJN,107.7,107.8,0.547101526,0.4963493839,0.1022508413
340,2008,NOH,104.4,104.6,0.5368720166,0.4846773435,0.1076895253
341,2008,NYK,110.4,110.95,0.5566979484,0.5094619506,0.09271742038
342,2008,ORL,104.9,105.2,0.525569653,0.4775320551,0.1005955463
343,2008,PHI,104.7,104.85,0.5430622405,0.4857495407,0.1179881709
344,2008,PHX,107,106.8,0.5244337918,0.4815606771,0.08902951737
345,2008,POR,106.8,106.85,0.5323220562,0.4834571963,0.1010738081
346,2008,SAC,108.6,108.1,0.5552267429,0.5005662171,0.1091973927
347,2008,SAS,100.7,100.35,0.5169557591,0.4696233907,0.1007879277
348,2008,SEA,108.3,108.2,0.5422962454,0.49646206,0.09232162765
349,2008,TOR,105.6,106.35,0.5440535365,0.4911292587,0.1077603846
350,2008,UTA,104.9,104.9,0.5525019262,0.4915567613,0.1239839825
351,2008,WAS,107.9,108.3,0.5520626816,0.5019631569,0.09980717525
352,2009,ATL,106.7,106.4,0.534860154,0.4866011063,0.09917578706
353,2009,BOS,101.6,100.95,0.5212757269,0.4707784225,0.1072634215
354,2009,CHA,105,104.85,0.5405119996,0.4825177254,0.1201909716
355,2009,CHI,107.5,106.95,0.540087741,0.4913187296,0.09926145364
356,2009,CLE,101.6,101.85,0.5146472835,0.4658697978,0.1047019704
357,2009,DAL,107,106.9,0.5388873665,0.492852702,0.09340450871
358,2009,DEN,105.6,106.1,0.5360928131,0.4844915854,0.1065059317
359,2009,DET,106.4,106.4,0.5336882551,0.4897398647,0.08973823371
360,2009,GSW,111.7,111.7,0.5546484016,0.5032031953,0.1022354522
361,2009,HOU,102.9,102.85,0.5163949735,0.4736790583,0.09017902404
362,2009,IND,108.2,108.5,0.5489406983,0.4984179751,0.101366174
363,2009,LAC,110.1,110,0.5530881513,0.503106764,0.09934548855
364,2009,LAL,103.5,103.7,0.5303180345,0.4791820703,0.1067151032
365,2009,MEM,108.2,108.3,0.5597486697,0.503244587,0.1122795637
366,2009,MIA,106.5,106.45,0.5484430765,0.4921741856,0.1143271886
367,2009,MIL,106.3,106.6,0.5619043718,0.4957716957,0.1333934082
368,2009,MIN,109.9,109.8,0.5611075578,0.5104984968,0.09913655261
369,2009,NJN,109.5,109.6,0.5578834535,0.5039341585,0.1070562377
370,2009,NOH,105.8,105.6,0.5401575331,0.4895925172,0.1032797974
371,2009,NYK,109.4,109.3,0.5582296254,0.5071303374,0.1007616469
372,2009,OKC,107.6,106.75,0.552548312,0.5025448319,0.09950053607
373,2009,ORL,101.3,101.2,0.5081386246,0.4634554838,0.09641301549
374,2009,PHI,106.1,105.95,0.5483354128,0.4884643821,0.1225699006
375,2009,PHX,110.4,110.4,0.5542897094,0.5055903984,0.09632166911
376,2009,POR,106.1,105.9,0.5444447581,0.49270679,0.1050076215
377,2009,SAC,113.4,114.1,0.5708442842,0.5174714427,0.1031416173
378,2009,SAS,103.4,103.25,0.5248785575,0.4809263963,0.09139061943
379,2009,TOR,108.6,108.6,0.5494360912,0.4988341424,0.1014404278
380,2009,UTA,105.8,105.3,0.5522911238,0.4895569081,0.1281448892
381,2009,WAS,112.1,112.15,0.5714989713,0.5163022323,0.1069078062
382,2010,ATL,106,106.2,0.5348298171,0.4863746625,0.09962516201
383,2010,BOS,103.2,103.25,0.5340144585,0.4789801317,0.1148989761
384,2010,CHA,102,102.5,0.5277564349,0.4729846048,0.11580045
385,2010,CHI,104.2,104.5,0.5245581242,0.4788181728,0.09552676557
386,2010,CLE,103.8,103.75,0.5244858192,0.480795183,0.09087161808
387,2010,DAL,105,105.15,0.5342873194,0.4837448423,0.1044816868
388,2010,DEN,106.5,106.55,0.5424527083,0.4893844274,0.1084388426
389,2010,DET,110.3,110.2,0.5718659942,0.5132894478,0.1141199117
390,2010,GSW,110.3,109.95,0.5700654119,0.506809514,0.124811978
391,2010,HOU,106.8,107.1,0.5504032153,0.4955602507,0.1106686109
392,2010,IND,106,106,0.5381144369,0.4818122936,0.1168549329
393,2010,LAC,109.1,108.3,0.5483203186,0.4985466501,0.09983753472
394,2010,LAL,102.7,102.7,0.5216861905,0.473703273,0.1012931939
395,2010,MEM,109,108.55,0.5561845531,0.5059013919,0.09939320578
396,2010,MIA,103.4,103.95,0.5272214671,0.477976108,0.1030289136
397,2010,MIL,101.9,102.55,0.5365538381,0.4766322991,0.1257185867
398,2010,MIN,110.4,109.85,0.5641775953,0.5136795216,0.09830657352
399,2010,NJN,108.9,109.2,0.5561837097,0.5035550758,0.1045141562
400,2010,NOH,108.9,108.75,0.5585176932,0.5045772623,0.1069022229
401,2010,NYK,110.3,110.75,0.5613838247,0.508355144,0.1043142405
